,LATB,LNGB,price
2989,22.855849,108.310046,10437
2990,22.873644,108.299131,8925
2991,22.840009,108.285637,9048
2992,22.885092,108.289993,4130
2993,22.851716,108.331651,9679
2994,22.887808,108.290006,4270
2995,22.836624,108.232807,7802
2996,22.869898000000006,108.307799,7294
2997,22.885092,108.289993,4516
2998,22.838078,108.297134,9289
2999,22.852828,108.276084,9667
3000,22.820309,108.290729,11649
3001,22.873644,108.299131,9903
3002,22.820198,108.291112,8870
3003,22.845961,108.234699,10341
3004,22.863549,108.23552,9434
3005,22.849318,108.275886,5490
3006,22.814783,108.30451200000002,9999
3007,22.856234,108.305686,9976
3008,22.881269,108.314301,7798
3009,22.889554,108.28683,3258
3010,22.867901,108.313798,6933
3011,22.85915,108.277937,10155
3012,22.845201,108.319521,7294
3013,22.867543,108.32196100000002,7563
3014,22.817108,108.305275,11124
3015,22.893859,108.303449,13158
3016,22.885607,108.293978,10053
3017,22.830711,108.304388,9489
3018,22.863549,108.23552,8804
3019,22.840947,108.290645,14632
3020,22.842905,108.224702,3309
3021,22.835226,108.227394,4487
3022,22.881269,108.314301,8468
3023,22.846252,108.289466,10907
3024,22.848444,108.232402,5435
3025,22.835663,108.293221,11646
3026,22.845786,108.310674,8439
3027,22.813198,108.300122,10889
3028,22.83815,108.232983,11798
3029,22.825399,108.290783,7927
3030,22.885607,108.293978,8682
3031,22.84109,108.289551,10521
3032,22.871045,108.257735,3696
3033,22.817677,108.29073,8222
3034,22.820309,108.290729,9607
3035,22.881269,108.314301,8383
3036,22.85126,108.289312,11074
3037,22.85126,108.289312,11099
3038,22.846636,108.330638,9205
3039,22.84405,108.224796,4045
3040,22.856234,108.305686,9387
3041,22.85326,108.220585,7941
3042,22.87229,108.300408,9926
3043,22.851447,108.328488,8721
3044,22.881269,108.314301,8226
3045,22.873644,108.299131,10968
3046,22.86861,108.25498,8330
3047,22.820309,108.290729,11220
3048,22.847748,108.289745,10503
3049,22.8665,108.275994,8051
3050,22.885857,108.289951,3814
3051,22.877407,108.298328,8163
3052,22.827251,108.198603,11107
3053,22.823521,108.31911200000002,9500
3054,22.861609,108.232493,3906
3055,22.836611,108.239998,7739
3056,22.87229,108.300408,8459
3057,22.87229,108.300408,8459
3058,22.854912,108.265283,10005
3059,22.845225,108.287764,12746
3060,22.820198,108.291112,8764
3061,22.88413,108.316787,8133
3062,22.830001,108.218558,3051
3063,22.85998,108.320793,9037
3064,22.885607,108.293978,9870
3065,22.820309,108.290729,12555
3066,22.817079,108.304569,8165
3067,22.845225,108.287764,11455
3068,22.86861,108.25498,10367
3069,22.869875,108.298567,11932
3070,22.842675,108.281502,11111
3071,22.820198,108.291112,8586
3072,22.885857,108.289951,3882
3073,22.826351000000006,108.301689,8632
3074,22.820309,108.290729,10896
3075,22.816326,108.304628,9798
3076,22.851716,108.331651,7987
3077,22.864743,108.320093,7879
3078,22.884974,108.287282,3902
3079,22.828402,108.209769,7433
3080,22.869875,108.298567,10099
3081,22.83815,108.232983,11236
3082,22.863549,108.23552,9972
3083,22.851716,108.331651,9161
3084,22.847748,108.289745,11764
3085,22.85915,108.277937,8715
3086,22.847748,108.289745,11905
3087,22.848978,108.288861,10128
3088,22.865852,108.314968,8529
3089,22.847259,108.288125,11343
3090,22.835226,108.227394,4020
3091,22.837582,108.254621,11452
3092,22.851716,108.331651,8336
3093,22.851716,108.331651,10004
3094,22.820309,108.290729,10112
3095,22.847748,108.289745,12014
3096,22.826138,108.291576,8395
3097,22.848978,108.288861,10128
3098,22.865852,108.314968,8529
3099,22.847259,108.288125,11343
3100,22.847748,108.289745,12014
3101,22.835226,108.227394,4020
3102,22.837582,108.254621,11452
3103,22.820309,108.290729,10112
3104,22.842675,108.281502,11333
3105,22.841488,108.255073,10359
3106,22.840947,108.290645,11021
3107,22.836128,108.235068,8284
3108,22.814783,108.30451200000002,10205
3109,22.813198,108.300122,11183
3110,22.854212,108.264553,10875
3111,22.84493,108.275397,6964
3112,22.863549,108.23552,9392
3113,22.864769,108.303629,8634
3114,22.88413,108.316787,7954
3115,22.870055,108.339827,12098
3116,22.857179,108.327775,8617
3117,22.814783,108.30451200000002,10692
3118,22.841406,108.312731,14516
3119,22.87229,108.300408,10715
3120,22.869875,108.298567,11729
3121,22.817108,108.305275,10889
3122,22.854611,108.32873,10103
3123,22.893859,108.303449,15402
3124,22.8622,108.315969,7589
3125,22.881269,108.314301,9157
3126,22.814783,108.30451200000002,12870
3127,22.853718,108.22243600000002,3925
3128,22.885607,108.293978,13674
3129,22.817265,108.299652,5889
3130,22.816326,108.304628,8652
3131,22.816326,108.304628,8989
3132,22.840679,108.288377,14130
3133,22.854912,108.265283,11579
3134,22.829723,108.285942,10312
3135,22.849864,108.308999,10800
3136,22.851716,108.331651,9337
3137,22.816326,108.304628,9551
3138,22.826749,108.28811,9748
3139,22.839436,108.208248,9633
3140,22.869247,108.29463,8994
3141,22.856234,108.305686,12188
3142,22.842905,108.224702,4204
3143,22.866488,108.319602,7406
3144,22.820309,108.290729,10000
3145,22.820309,108.290729,10933
3146,22.835663,108.293221,12188
3147,22.885607,108.293978,9230
3148,22.869247,108.29463,9474
3149,22.851447,108.328488,10029
3150,22.86861,108.25498,8330
3151,22.851447,108.328488,10300
3152,22.87229,108.300408,10377
3153,22.836128,108.235068,8869
3154,22.842905,108.224702,3918
3155,22.870524,108.314164,9432
3156,22.816326,108.304628,9111
3157,22.845786,108.310674,9819
3158,22.814783,108.30451200000002,10658
3159,22.836128,108.235068,9529
3160,22.838852,108.308913,15625
3161,22.816326,108.304628,9429
3162,22.836128,108.235068,9027
3163,22.820198,108.291112,9888
3164,22.853718,108.22243600000002,3667
3165,22.864265,108.24341499999998,3596
3166,22.85915,108.277937,9582
3167,22.86861,108.25498,8330
3168,22.820198,108.291112,10957
3169,22.848444,108.232402,5333
3170,22.877407,108.298328,8298
3171,22.829723,108.285942,11037
3172,22.85998,108.320793,8799
3173,22.851716,108.331651,8946
3174,22.820198,108.291112,9551
3175,22.889554,108.28683,3898
3176,22.863549,108.23552,9478
3177,22.857179,108.327775,9496
3178,22.815904,108.308779,11601
3179,22.840947,108.290645,14653
3180,22.85326,108.220585,8298
3181,22.884045,108.27494,4101
3182,22.86566,108.304573,12470
3183,22.838343,108.205318,9224
3184,22.844138,108.231849,9608
3185,22.869247,108.29463,10309
3186,22.848978,108.288861,11065
3187,22.86861,108.25498,12371
3188,22.869875,108.298567,13092
3189,22.820198,108.291112,9663
3190,22.85998,108.320793,8750
3191,22.851447,108.328488,10356
3192,22.842905,108.224702,5025
3193,22.817108,108.305275,12199
3194,22.860129,108.280384,11478
3195,22.869247,108.29463,9474
3196,22.820198,108.291112,10449
3197,22.853718,108.22243600000002,3684
3198,22.851716,108.331651,11526
3199,22.817108,108.305275,12199
3200,22.860129,108.280384,11478
3201,22.817108,108.305275,13925
3202,22.835663,108.293221,9973
3203,22.851447,108.328488,9253
3204,22.839608,108.307401,10812
3205,22.885607,108.293978,9079
3206,22.838078,108.297134,13376
3207,22.828402,108.209769,8400
3208,22.839608,108.307401,11014
3209,22.85998,108.320793,7903
3210,22.839608,108.307401,12140
3211,22.851447,108.328488,10296
3212,22.881269,108.314301,8728
3213,22.865852,108.314968,9259
3214,22.889554,108.28683,4146
3215,22.839608,108.307401,11014
3216,22.86861,108.25498,9484
3217,22.86001,108.30648,10455
3218,22.851716,108.331651,12226
3219,22.846252,108.289466,10377
3220,22.851716,108.331651,9469
3221,22.860141,108.226313,7771
3222,22.835663,108.293221,10611
3223,22.851716,108.331651,9008
3224,22.847259,108.288125,15891
3225,22.829723,108.285942,11119
3226,22.84109,108.289551,10208
3227,22.885857,108.289951,3708
3228,22.849864,108.308999,10349
3229,22.86566,108.304573,9440
3230,22.854977,108.329538,13660
3231,22.840575,108.253855,9378
3232,22.840009,108.285637,8208
3233,22.865852,108.314968,9294
3234,22.843434,108.329815,9684
3235,22.846636,108.330638,9333
3236,22.893859,108.303449,12903
3237,22.819694,108.311386,8427
3238,22.835663,108.293221,14444
3239,22.848444,108.232402,6400
3240,22.874059,108.304176,12107
3241,22.835663,108.293221,14240
3242,22.820309,108.290729,10699
3243,22.855352,108.330398,11098
3244,22.820198,108.291112,8989
3245,22.869984,108.253853,9906
3246,22.855352,108.330398,11098
3247,22.820198,108.291112,8989
3248,22.869984,108.253853,9906
3249,22.854912,108.265283,10421
3250,22.831731,108.287411,9502
3251,22.846252,108.289466,10189
3252,22.820309,108.290729,11786
3253,22.839608,108.307401,10596
3254,22.854611,108.32873,10674
3255,22.838467,108.234652,10983
3256,22.87229,108.300408,9023
3257,22.851447,108.328488,8792
3258,22.838078,108.297134,9908
3259,22.885607,108.293978,9190
3260,22.849978,108.295582,8314
3261,22.840947,108.290645,14653
3262,22.823987,108.304565,9966
3263,22.885607,108.293978,9987
3264,22.870524,108.314164,9170
3265,22.851716,108.331651,8142
3266,22.869984,108.253853,10542
3267,22.856234,108.305686,10089
3268,22.847896,108.329798,9938
3269,22.820309,108.290729,9888
3270,22.825476,108.313427,9927
3271,22.812105,108.303485,11263
3272,22.851716,108.331651,8838
3273,22.881269,108.314301,8684
3274,22.893859,108.303449,14402
3275,22.845961,108.234699,8989
3276,22.834586,108.232748,9277
3277,22.873644,108.299131,9462
3278,22.85126,108.289312,12692
3279,22.839608,108.307401,10812
3280,22.860141,108.226313,8873
3281,22.86566,108.304573,10347
3282,22.820309,108.290729,10371
3283,22.873644,108.299131,9677
3284,22.851716,108.331651,8623
3285,22.834808,108.22904,3789
3286,22.835816,108.296093,9932
3287,22.814783,108.30451200000002,10866
3288,22.84109,108.289551,10938
3289,22.839608,108.307401,11248
3290,22.840947,108.290645,11463
3291,22.816326,108.304628,8835
3292,22.873644,108.299131,9140
3293,22.814783,108.30451200000002,10866
3294,22.84109,108.289551,10938
3295,22.839608,108.307401,11248
3296,22.820487,108.32075,9993
3297,22.825399,108.290783,8419
3298,22.837582,108.254621,8480
3299,22.829723,108.285942,9348
3300,22.84405,108.224796,4135
3301,22.832417,108.301009,10368
3302,22.873644,108.299131,10435
3303,22.869984,108.253853,11104
3304,22.883016,108.299223,10307
3305,22.868705,108.30919,9091
3306,22.887085,108.288553,3778
3307,22.863662,108.281442,9044
3308,22.857179,108.327775,10692
3309,22.85998,108.320793,8545
3310,22.820309,108.290729,10220
3311,22.814783,108.30451200000002,10942
3312,22.838078,108.297134,9413
3313,22.842675,108.281502,9900
3314,22.839608,108.307401,11981
3315,22.866488,108.319602,9211
3316,22.85551,108.2425,9168
3317,22.855352,108.330398,11455
3318,22.83815,108.232983,12414
3319,22.870524,108.314164,8746
3320,22.848957,108.274395,3933
3321,22.840009,108.285637,9252
3322,22.838696,108.254619,10493
3323,22.885607,108.293978,9962
3324,22.831731,108.287411,10970
3325,22.85326,108.220585,8300
3326,22.829723,108.285942,10566
3327,22.873644,108.299131,10323
3328,22.851716,108.331651,9879
3329,22.819212,108.318467,8413
3330,22.835816,108.296093,8235
3331,22.820309,108.290729,10153
3332,22.851716,108.331651,9916
3333,22.840679,108.288377,11348
3334,22.820309,108.290729,9825
3335,22.820309,108.290729,11192
3336,22.816326,108.304628,10112
3337,22.86003,108.33211599999998,10377
3338,22.816326,108.304628,9551
3339,22.851447,108.328488,8709
3340,22.865852,108.314968,7917
3341,22.873644,108.299131,9394
3342,22.851447,108.328488,9580
3343,22.87229,108.300408,9362
3344,22.84109,108.289551,9896
3345,22.84109,108.289551,10208
3346,22.835663,108.293221,10830
3347,22.840947,108.290645,11246
3348,22.869875,108.298567,8807
3349,22.869875,108.298567,9608
3350,22.838696,108.254619,8704
3351,22.851716,108.331651,10886
3352,22.834768,108.310583,6072
3353,22.87229,108.300408,8910
3354,22.885607,108.293978,9709
3355,22.842675,108.281502,10500
3356,22.816326,108.304628,8152
3357,22.870524,108.314164,8322
3358,22.845786,108.310674,9359
3359,22.812105,108.303485,10057
3360,22.813198,108.300122,10000
3361,22.868111,108.239332,7688
3362,22.851716,108.331651,11681
3363,22.853584,108.329849,11579
3364,22.86861,108.25498,8813
3365,22.845967,108.23348,10140
3366,22.831488,108.211701,8242
3367,22.8647,108.318414,9756
3368,22.814783,108.30451200000002,11014
3369,22.836128,108.235068,10006
3370,22.848444,108.232402,7303
3371,22.881269,108.314301,8553
3372,22.870524,108.314164,10254
3373,22.814783,108.30451200000002,11554
3374,22.87229,108.300408,9926
3375,22.851716,108.331651,7545
3376,22.851447,108.328488,8503
3377,22.86861,108.25498,9747
3378,22.857179,108.327775,8543
3379,22.881269,108.314301,8306
3380,22.838078,108.297134,9432
3381,22.837382,108.305034,8650
3382,22.857088,108.325367,7527
3383,22.86861,108.25498,10050
3384,22.846636,108.330638,9231
3385,22.881269,108.314301,11688
3386,22.817677,108.29073,7865
3387,22.826351000000006,108.301689,10036
3388,22.85998,108.320793,8333
3389,22.836624,108.232807,7045
3390,22.885857,108.289951,3750
3391,22.887321,108.300249,3500
3392,22.863549,108.23552,8181
3393,22.838696,108.254619,8816
3394,22.832417,108.301009,12427
3395,22.885607,108.293978,10390
3396,22.845786,108.310674,8578
3397,22.835663,108.293221,9480
3398,22.820309,108.290729,9775
3399,22.820198,108.291112,11739
3400,22.814783,108.30451200000002,10184
3401,22.846636,108.330638,10056
3402,22.846252,108.289466,10897
3403,22.820198,108.291112,9048
3404,22.849978,108.295582,8607
3405,22.884039,108.277498,4667
3406,22.870524,108.314164,10414
3407,22.842675,108.281502,10870
3408,22.840009,108.285637,8238
3409,22.885607,108.293978,9687
3410,22.851447,108.328488,10111
3411,22.816326,108.304628,8427
3412,22.870055,108.339827,9561
3413,22.813198,108.300122,10795
3414,22.87229,108.300408,9700
3415,22.840575,108.253855,9241
3416,22.817677,108.29073,8125
3417,22.837582,108.254621,10109
3418,22.885092,108.289993,3845
3419,22.814783,108.30451200000002,10841
3420,22.813198,108.300122,11739
3421,22.814783,108.30451200000002,10866
3422,22.856234,108.305686,8805
3423,22.839608,108.307401,11014
3424,22.840009,108.285637,8612
3425,22.817108,108.305275,11109
3426,22.820309,108.290729,10111
3427,22.856234,108.305686,9387
3428,22.851716,108.331651,8623
3429,22.838696,108.254619,8928
3430,22.835663,108.293221,11064
3431,22.851716,108.331651,8623
3432,22.873644,108.299131,10326
3433,22.841643,108.300364,7556
3434,22.865852,108.314968,9012
3435,22.885607,108.293978,9912
3436,22.856234,108.305686,8793
3437,22.854912,108.265283,9873
3438,22.893859,108.303449,12568
3439,22.851716,108.331651,8750
3440,22.87229,108.300408,10264
3441,22.86003,108.33211599999998,10001
3442,22.840947,108.290645,13013
3443,22.869247,108.29463,8616
3444,22.826749,108.28811,9474
3445,22.856234,108.305686,11131
3446,22.820309,108.290729,10881
3447,22.883016,108.299223,11092
3448,22.815904,108.308779,11936
3449,22.836357,108.290703,11067
3450,22.838205,108.288896,5526
3451,22.885092,108.289993,4452
3452,22.848444,108.232402,6642
3453,22.84109,108.289551,10729
3454,22.832417,108.301009,9728
3455,22.86861,108.25498,10112
3456,22.820198,108.291112,8989
3457,22.826749,108.28811,8432
3458,22.854391,108.274929,13097
3459,22.864265,108.24341499999998,4494
3460,22.848339000000006,108.310773,7442
3461,22.813198,108.300122,10761
3462,22.840947,108.290645,12942
3463,22.856701,108.304579,7294
3464,22.842905,108.224702,3598
3465,22.885857,108.289951,3933
3466,22.859018,108.329493,10426
3467,22.815536,108.301812,9847
3468,22.842675,108.281502,10105
3469,22.835663,108.293221,9768
3470,22.870055,108.339827,10131
3471,22.865852,108.314968,8889
3472,22.831731,108.287411,11186
3473,22.845194,108.230269,6486
3474,22.86001,108.30648,8989
3475,22.838467,108.234652,9742
3476,22.814783,108.30451200000002,13877
3477,22.826749,108.28811,8909
3478,22.889554,108.28683,3559
3479,22.838467,108.234652,9742
3480,22.814783,108.30451200000002,13877
3481,22.87229,108.300408,9356
3482,22.870055,108.339827,11594
3483,22.840947,108.290645,15029
3484,22.869247,108.29463,8421
3485,22.848865,108.309066,7524
3486,22.836128,108.235068,8709
3487,22.814783,108.30451200000002,11590
3488,22.840947,108.290645,13024
3489,22.877407,108.298328,8163
3490,22.840947,108.290645,12956
3491,22.85998,108.320793,8039
3492,22.845225,108.287764,10739
3493,22.820198,108.291112,9391
3494,22.838467,108.234652,10957
3495,22.863549,108.23552,8732
3496,22.816326,108.304628,8571
3497,22.826749,108.28811,9022
3498,22.836128,108.235068,9752
3499,22.840947,108.290645,11021
3500,22.862299,108.277647,8953
3501,22.842675,108.281502,9663
3502,22.835663,108.293221,9946
3503,22.816326,108.304628,8586
3504,22.838696,108.254619,8816
3505,22.840947,108.290645,11463
3506,22.84109,108.289551,10938
3507,22.845967,108.23348,9677
3508,22.86861,108.25498,10241
3509,22.832417,108.301009,10276
3510,22.869898000000006,108.307799,7234
3511,22.813198,108.300122,11413
3512,22.840575,108.253855,8984
3513,22.840009,108.285637,9091
3514,22.84374,108.233738,3889
3515,22.835226,108.227394,3933
3516,22.88413,108.316787,7938
3517,22.826351000000006,108.301689,9126
3518,22.88413,108.316787,9126
3519,22.873644,108.299131,10108
3520,22.869875,108.298567,8808
3521,22.87229,108.300408,10641
3522,22.83815,108.232983,9663
3523,22.853584,108.329849,14170
3524,22.840947,108.290645,14653
3525,22.885607,108.293978,9488
3526,22.86001,108.30648,10430
3527,22.820309,108.290729,9778
3528,22.844138,108.231849,9177
3529,22.85915,108.277937,8273
3530,22.85915,108.277937,8462
3531,22.840575,108.253855,9081
3532,22.840575,108.253855,9081
3533,22.862565,108.308089,6628
3534,22.839608,108.307401,10985
3535,22.838586,108.298575,9130
3536,22.844023,108.288922,6404
3537,22.846252,108.289466,10909
3538,22.816326,108.304628,8381
3539,22.854521,108.27208799999998,12103
3540,22.865852,108.314968,8539
3541,22.829723,108.285942,8895
3542,22.837653,108.306051,10233
3543,22.820309,108.290729,9480
3544,22.870524,108.314164,9864
3545,22.836624,108.232807,9091
3546,22.835663,108.293221,11285
3547,22.885607,108.293978,9572
3548,22.884974,108.287282,4157
3549,22.840947,108.290645,12127
3550,22.859554,108.279008,9711
3551,22.847259,108.288125,13539
3552,22.86003,108.33211599999998,14073
3553,22.865852,108.314968,9551
3554,22.831488,108.211701,8478
3555,22.831488,108.211701,8043
3556,22.877407,108.298328,9659
3557,22.848978,108.288861,10839
3558,22.836357,108.290703,10748
3559,22.820198,108.291112,8539
3560,22.857179,108.327775,9711
3561,22.851716,108.331651,9700
3562,22.84109,108.289551,10208
3563,22.85126,108.289312,10938
3564,22.826749,108.28811,8817
3565,22.84109,108.289551,10708
3566,22.870524,108.314164,10896
3567,22.869247,108.29463,8421
3568,22.821024,108.315707,10206
3569,22.835663,108.293221,14901
3570,22.885607,108.293978,9570
3571,22.840575,108.253855,9135
3572,22.86861,108.25498,8074
3573,22.812105,108.303485,10607
3574,22.839608,108.307401,10812
3575,22.873644,108.299131,9032
3576,22.85326,108.220585,9500
3577,22.889554,108.28683,3804
3578,22.853718,108.22243600000002,4021
3579,22.835663,108.293221,10495
3580,22.835663,108.293221,9946
3581,22.840947,108.290645,13233
3582,22.846636,108.330638,10411
3583,22.851447,108.328488,10427
3584,22.836357,108.290703,10652
3585,22.814783,108.30451200000002,11493
3586,22.870055,108.339827,12565
3587,22.819302,108.313878,8653
3588,22.826351000000006,108.301689,10352
3589,22.820198,108.291112,8539
3590,22.851716,108.331651,10346
3591,22.870055,108.339827,13401
3592,22.846636,108.330638,9429
3593,22.8633,108.238677,3708
3594,22.865986,108.291288,3178
3595,22.836624,108.232807,8348
3596,22.842544,108.289579,9512
3597,22.853584,108.329849,12938
3598,22.87229,108.300408,10377
3599,22.854391,108.274929,12057
3600,22.869875,108.298567,9394
3601,22.820198,108.291112,9898
3602,22.820198,108.291112,10112
3603,22.834808,108.22904,4000
3604,22.814783,108.30451200000002,12153
3605,22.863549,108.23552,8455
3606,22.838467,108.234652,9089
3607,22.88413,108.316787,9400
3608,22.817108,108.305275,11109
3609,22.869875,108.298567,10644
3610,22.870524,108.314164,9828
3611,22.815904,108.308779,9157
3612,22.856234,108.305686,12033
3613,22.863549,108.23552,9858
3614,22.836624,108.232807,8409
3615,22.836128,108.235068,9529
3616,22.829723,108.285942,10674
3617,22.846636,108.330638,10476
3618,22.889554,108.28683,4068
3619,22.86861,108.25498,10893
3620,22.841406,108.312731,15625
3621,22.814783,108.30451200000002,10658
3622,22.851716,108.331651,9440
3623,22.840947,108.290645,12803
3624,22.85998,108.320793,8763
3625,22.87229,108.300408,8459
3626,22.851716,108.331651,10262
3627,22.842905,108.224702,3948
3628,22.816326,108.304628,10091
3629,22.816326,108.304628,10194
3630,22.873644,108.299131,12148
3631,22.817108,108.305275,12222
3632,22.817108,108.305275,10210
3633,22.820309,108.290729,10202
3634,22.820198,108.291112,10337
3635,22.851716,108.331651,8344
3636,22.814783,108.30451200000002,11788
3637,22.816326,108.304628,9438
3638,22.840575,108.253855,9582
3639,22.84109,108.289551,15938
3640,22.846636,108.330638,10286
3641,22.83815,108.232983,11798
3642,22.842675,108.281502,10889
3643,22.840947,108.290645,14334
3644,22.870055,108.339827,9888
3645,22.849864,108.308999,12093
3646,22.848978,108.288861,11065
3647,22.835663,108.293221,10881
3648,22.826749,108.28811,8416
3649,22.849864,108.308999,12209
3650,22.816326,108.304628,10401
3651,22.817108,108.305275,11724
3652,22.866488,108.319602,7926
3653,22.86001,108.30648,9643
3654,22.841488,108.255073,10359
3655,22.814783,108.30451200000002,12033
3656,22.865852,108.314968,8539
3657,22.873644,108.299131,10538
3658,22.846636,108.330638,10000
3659,22.864921,108.303097,10989
3660,22.85998,108.320793,10674
3661,22.848339000000006,108.310773,6591
3662,22.870524,108.314164,10081
3663,22.836128,108.235068,11477
3664,22.827251,108.198603,8598
3665,22.817677,108.29073,8750
3666,22.864071,108.24205,3721
3667,22.850772,108.310121,8540
3668,22.86985,108.280077,4713
3669,22.831488,108.211701,9239
3670,22.840228,108.300274,6800
3671,22.845786,108.310674,8465
3672,22.840947,108.290645,12933
3673,22.851447,108.328488,10015
3674,22.847259,108.288125,13131
3675,22.873644,108.299131,8925
3676,22.885607,108.293978,10527
3677,22.817108,108.305275,11010
3678,22.873644,108.299131,10108
3679,22.820198,108.291112,9888
3680,22.881269,108.314301,8996
3681,22.86566,108.304573,10500
3682,22.870524,108.314164,9164
3683,22.854912,108.265283,10005
3684,22.885607,108.293978,9180
3685,22.870055,108.339827,9561
3686,22.889554,108.28683,3656
3687,22.851447,108.328488,9253
3688,22.817108,108.305275,11001
3689,22.864921,108.303097,11593
3690,22.851447,108.328488,8927
3691,22.851716,108.331651,9700
3692,22.838696,108.254619,8704
3693,22.86861,108.25498,8973
3694,22.86861,108.25498,8661
3695,22.816954,108.310308,10499
3696,22.845961,108.234699,10000
3697,22.839608,108.307401,11367
3698,22.849864,108.308999,9423
3699,22.820309,108.290729,10310
3700,22.85126,108.289312,11654
3701,22.86001,108.30648,8876
3702,22.859554,108.279008,10956
3703,22.894351,108.299979,7758
3704,22.840947,108.290645,14222
3705,22.885092,108.289993,4130
3706,22.885607,108.293978,9079
3707,22.837582,108.254621,9251
3708,22.820309,108.290729,9888
3709,22.820309,108.290729,10262
3710,22.846252,108.289466,10377
3711,22.869898000000006,108.307799,8095
3712,22.842276,108.27091,10143
3713,22.851716,108.331651,9269
3714,22.851447,108.328488,8677
3715,22.856234,108.305686,10081
3716,22.856234,108.305686,10081
3717,22.863549,108.23552,9065
3718,22.851447,108.328488,9253
3719,22.823521,108.31911200000002,9439
3720,22.820198,108.291112,10421
3721,22.831488,108.211701,7732
3722,22.885607,108.293978,9079
3723,22.84109,108.289551,10948
3724,22.84109,108.289551,10208
3725,22.840947,108.290645,11168
3726,22.828402,108.209769,8793
3727,22.820198,108.291112,9542
3728,22.851716,108.331651,9708
3729,22.85126,108.289312,11579
3730,22.840947,108.290645,12933
3731,22.848978,108.288861,10900
3732,22.835663,108.293221,11125
3733,22.853481,108.325118,9884
3734,22.832417,108.301009,12848
3735,22.832417,108.301009,12027
3736,22.870407,108.310797,9067
3737,22.82502,108.299689,9713
3738,22.820198,108.291112,10112
3739,22.851716,108.331651,10563
3740,22.885607,108.293978,9281
3741,22.846252,108.289466,10660
3742,22.84109,108.289551,11042
3743,22.82502,108.299689,9713
3744,22.820198,108.291112,10112
3745,22.851716,108.331651,10563
3746,22.844138,108.231849,8824
3747,22.843434,108.329815,10667
3748,22.847259,108.288125,12167
3749,22.853718,108.22243600000002,3708
3750,22.831731,108.287411,9161
3751,22.851447,108.328488,9035
3752,22.856234,108.305686,8611
3753,22.870055,108.339827,9899
3754,22.839608,108.307401,12361
3755,22.87229,108.300408,10038
3756,22.864769,108.303629,9971
3757,22.863549,108.23552,7339
3758,22.839608,108.307401,11674
3759,22.859,108.302502,6538
3760,22.869247,108.29463,10109
3761,22.826927,108.31455,8193
3762,22.836128,108.235068,8049
3763,22.881269,108.314301,8435
3764,22.889554,108.28683,4160
3765,22.835663,108.293221,9711
3766,22.820309,108.290729,10044
3767,22.870407,108.310797,8539
3768,22.844138,108.231849,11111
3769,22.866319,108.274028,8118
3770,22.840009,108.285637,8235
3771,22.856234,108.305686,8786
3772,22.820309,108.290729,10796
3773,22.8622,108.315969,7417
3774,22.86003,108.33211599999998,11920
3775,22.860129,108.280384,10981
3776,22.849318,108.275886,5444
3777,22.827805,108.298831,9861
3778,22.817677,108.29073,8360
3779,22.885607,108.293978,12912
3780,22.835663,108.293221,10491
3781,22.820198,108.291112,10112
3782,22.869875,108.298567,12850
3783,22.840575,108.253855,9194
3784,22.814783,108.30451200000002,10526
3785,22.83815,108.232983,9101
3786,22.820198,108.291112,8870
3787,22.835663,108.293221,10395
3788,22.829723,108.285942,10674
3789,22.817677,108.29073,7604
3790,22.861609,108.232493,3889
3791,22.838696,108.254619,9131
3792,22.835663,108.293221,10498
3793,22.835816,108.296093,8225
3794,22.87229,108.300408,8121
3795,22.851716,108.331651,9790
3796,22.873644,108.299131,10323
3797,22.820309,108.290729,9954
3798,22.885607,108.293978,9987
3799,22.820198,108.291112,9888
3800,22.869984,108.253853,11251
3801,22.870524,108.314164,9997
3802,22.832417,108.301009,10354
3803,22.870055,108.339827,9460
3804,22.870055,108.339827,10349
3805,22.814783,108.30451200000002,11429
3806,22.813198,108.300122,10455
3807,22.816326,108.304628,8427
3808,22.870055,108.339827,10082
3809,22.836128,108.235068,8335
3810,22.869984,108.253853,9404
3811,22.817108,108.305275,9052
3812,22.831731,108.287411,9403
3813,22.817108,108.305275,9444
3814,22.840575,108.253855,9421
3815,22.836624,108.232807,8523
3816,22.873644,108.299131,10606
3817,22.873644,108.299131,11398
3818,22.836128,108.235068,9623
3819,22.832417,108.301009,11298
3820,22.873644,108.299131,11200
3821,22.851447,108.328488,9266
3822,22.827805,108.298831,8527
3823,22.883016,108.299223,9337
3824,22.869875,108.298567,8816
3825,22.881269,108.314301,8333
3826,22.885092,108.289993,4326
3827,22.88413,108.316787,8909
3828,22.820309,108.290729,13705
3829,22.869247,108.29463,9852
3830,22.863549,108.23552,9091
3831,22.889554,108.28683,3556
3832,22.865852,108.314968,8522
3833,22.838696,108.254619,9713
3834,22.889554,108.28683,4000
3835,22.843847,108.276514,8090
3836,22.835226,108.227394,4267
3837,22.869247,108.29463,9423
3838,22.844063,108.302048,10073
3839,22.88413,108.316787,8834
3840,22.863549,108.23552,7882
3841,22.869875,108.298567,8476
3842,22.85998,108.320793,7937
3843,22.893859,108.303449,12600
3844,22.856234,108.305686,8926
3845,22.885092,108.289993,3871
3846,22.813198,108.300122,9670
3847,22.869984,108.253853,10542
3848,22.85998,108.320793,9231
3849,22.840575,108.253855,10445
3850,22.881269,108.314301,8539
3851,22.861609,108.232493,3889
3852,22.845225,108.287764,12117
3853,22.85551,108.2425,9486
